student_id,last_name,first_name,gpa,graduation_date,last_updated_at
376,Sanchez,Ella,3.60,2026-06-16,2023-04-12T12:00:00Z
377,Clark,Jackson,3.70,2026-06-17,2024-05-13T12:00:00Z
378,Ramirez,Avery,3.80,2026-06-18,2025-06-14T12:00:00Z
379,Lewis,Mateo,3.90,2026-06-19,2020-07-15T12:00:00Z
380,Robinson,Sofia,4.00,2026-06-20,2021-08-16T12:00:00Z
381,Walker,Daniel,2.10,2026-06-21,2022-09-17T12:00:00Z
382,Young,Camila,2.20,2026-06-22,2023-10-18T12:00:00Z
383,Allen,Michael,2.30,2026-06-23,2024-11-19T12:00:00Z
384,King,Aria,2.40,2026-06-24,2025-12-20T12:00:00Z
385,Wright,Mason,2.50,2026-06-25,2020-01-21T12:00:00Z
386,Scott,Scarlett,2.60,2026-06-26,2021-02-22T12:00:00Z
387,Torres,Sebastian,2.70,2026-06-27,2022-03-23T12:00:00Z
388,Nguyen,Victoria,2.80,2026-06-28,2023-04-24T12:00:00Z
389,Hill,Ethan,2.90,2026-06-29,2024-05-25T12:00:00Z
390,Flores,Madison,3.00,2026-06-30,2025-06-26T12:00:00Z
391,Green,Logan,3.10,2026-06-01,2020-07-27T12:00:00Z
392,Adams,Luna,3.20,2026-06-02,2021-08-28T12:00:00Z
393,Nelson,Owen,3.30,2026-06-03,2022-09-01T12:00:00Z
394,Baker,Grace,3.40,2026-06-04,2023-10-02T12:00:00Z
395,Hall,Samuel,3.50,2026-06-05,2024-11-03T12:00:00Z
396,Rivera,Chloe,3.60,2026-06-06,2025-12-04T12:00:00Z
397,Campbell,Jacob,3.70,2026-06-07,2020-01-05T12:00:00Z
398,Mitchell,Penelope,3.80,2026-06-08,2021-02-06T12:00:00Z
399,Carter,Asher,3.90,2026-06-09,2022-03-07T12:00:00Z
400,Roberts,Layla,4.00,2026-06-10,2023-04-08T12:00:00Z
401,Smith,Noah,2.10,2026-06-11,2024-05-09T12:00:00Z
402,Johnson,Olivia,2.20,2026-06-12,2025-06-10T12:00:00Z
403,Williams,Liam,2.30,2026-06-13,2020-07-11T12:00:00Z
404,Brown,Emma,2.40,2026-06-14,2021-08-12T12:00:00Z
405,Jones,Oliver,2.50,2026-06-15,2022-09-13T12:00:00Z
406,Garcia,Ava,2.60,2026-06-16,2023-10-14T12:00:00Z
407,Miller,Elijah,2.70,2026-06-17,2024-11-15T12:00:00Z
408,Davis,Sophia,2.80,2026-06-18,2025-12-16T12:00:00Z
409,Rodriguez,James,2.90,2026-06-19,2020-01-17T12:00:00Z
410,Martinez,Isabella,3.00,2026-06-20,2021-02-18T12:00:00Z
411,Hernandez,William,3.10,2026-06-21,2022-03-19T12:00:00Z
412,Lopez,Mia,3.20,2026-06-22,2023-04-20T12:00:00Z
413,Gonzalez,Benjamin,3.30,2026-06-23,2024-05-21T12:00:00Z
414,Wilson,Charlotte,3.40,2026-06-24,2025-06-22T12:00:00Z
415,Anderson,Lucas,3.50,2026-06-25,2020-07-23T12:00:00Z
416,Thomas,Amelia,3.60,2026-06-26,2021-08-24T12:00:00Z
417,Taylor,Henry,3.70,2026-06-27,2022-09-25T12:00:00Z
418,Moore,Harper,3.80,2026-06-28,2023-10-26T12:00:00Z
419,Jackson,Theodore,3.90,2026-06-29,2024-11-27T12:00:00Z
420,Martin,Evelyn,4.00,2026-06-30,2025-12-28T12:00:00Z
421,Lee,Jack,2.10,2026-06-01,2020-01-01T12:00:00Z
422,Perez,Abigail,2.20,2026-06-02,2021-02-02T12:00:00Z
423,Thompson,Levi,2.30,2026-06-03,2022-03-03T12:00:00Z
424,White,Emily,2.40,2026-06-04,2023-04-04T12:00:00Z
425,Harris,Alexander,2.50,2026-06-05,2024-05-05T12:00:00Z
426,Sanchez,Ella,2.60,2026-06-06,2025-06-06T12:00:00Z
427,Clark,Jackson,2.70,2026-06-07,2020-07-07T12:00:00Z
428,Ramirez,Avery,2.80,2026-06-08,2021-08-08T12:00:00Z
429,Lewis,Mateo,2.90,2026-06-09,2022-09-09T12:00:00Z
430,Robinson,Sofia,3.00,2026-06-10,2023-10-10T12:00:00Z
431,Walker,Daniel,3.10,2026-06-11,2024-11-11T12:00:00Z
432,Young,Camila,3.20,2026-06-12,2025-12-12T12:00:00Z
433,Allen,Michael,3.30,2026-06-13,2020-01-13T12:00:00Z
434,King,Aria,3.40,2026-06-14,2021-02-14T12:00:00Z
435,Wright,Mason,3.50,2026-06-15,2022-03-15T12:00:00Z
436,Scott,Scarlett,3.60,2026-06-16,2023-04-16T12:00:00Z
437,Torres,Sebastian,3.70,2026-06-17,2024-05-17T12:00:00Z
438,Nguyen,Victoria,3.80,2026-06-18,2025-06-18T12:00:00Z
439,Hill,Ethan,3.90,2026-06-19,2020-07-19T12:00:00Z
440,Flores,Madison,4.00,2026-06-20,2021-08-20T12:00:00Z
441,Green,Logan,2.10,2026-06-21,2022-09-21T12:00:00Z
442,Adams,Luna,2.20,2026-06-22,2023-10-22T12:00:00Z
443,Nelson,Owen,2.30,2026-06-23,2024-11-23T12:00:00Z
444,Baker,Grace,2.40,2026-06-24,2025-12-24T12:00:00Z
445,Hall,Samuel,2.50,2026-06-25,2020-01-25T12:00:00Z
446,Rivera,Chloe,2.60,2026-06-26,2021-02-26T12:00:00Z
447,Campbell,Jacob,2.70,2026-06-27,2022-03-27T12:00:00Z
448,Mitchell,Penelope,2.80,2026-06-28,2023-04-28T12:00:00Z
449,Carter,Asher,2.90,2026-06-29,2024-05-01T12:00:00Z
450,Roberts,Layla,3.00,2026-06-30,2025-06-02T12:00:00Z
451,Smith,Noah,3.10,2026-06-01,2020-07-03T12:00:00Z
452,Johnson,Olivia,3.20,2026-06-02,2021-08-04T12:00:00Z
453,Williams,Liam,3.30,2026-06-03,2022-09-05T12:00:00Z
454,Brown,Emma,3.40,2026-06-04,2023-10-06T12:00:00Z
455,Jones,Oliver,3.50,2026-06-05,2024-11-07T12:00:00Z
456,Garcia,Ava,3.60,2026-06-06,2025-12-08T12:00:00Z
457,Miller,Elijah,3.70,2026-06-07,2020-01-09T12:00:00Z
458,Davis,Sophia,3.80,2026-06-08,2021-02-10T12:00:00Z
459,Rodriguez,James,3.90,2026-06-09,2022-03-11T12:00:00Z
460,Martinez,Isabella,4.00,2026-06-10,2023-04-12T12:00:00Z
461,Hernandez,William,2.10,2026-06-11,2024-05-13T12:00:00Z
462,Lopez,Mia,2.20,2026-06-12,2025-06-14T12:00:00Z
463,Gonzalez,Benjamin,2.30,2026-06-13,2020-07-15T12:00:00Z
464,Wilson,Charlotte,2.40,2026-06-14,2021-08-16T12:00:00Z
465,Anderson,Lucas,2.50,2026-06-15,2022-09-17T12:00:00Z
466,Thomas,Amelia,2.60,2026-06-16,2023-10-18T12:00:00Z
467,Taylor,Henry,2.70,2026-06-17,2024-11-19T12:00:00Z
468,Moore,Harper,2.80,2026-06-18,2025-12-20T12:00:00Z
469,Jackson,Theodore,2.90,2026-06-19,2020-01-21T12:00:00Z
470,Martin,Evelyn,3.00,2026-06-20,2021-02-22T12:00:00Z
471,Lee,Jack,3.10,2026-06-21,2022-03-23T12:00:00Z
472,Perez,Abigail,3.20,2026-06-22,2023-04-24T12:00:00Z
473,Thompson,Levi,3.30,2026-06-23,2024-05-25T12:00:00Z
474,White,Emily,3.40,2026-06-24,2025-06-26T12:00:00Z
475,Harris,Alexander,3.50,2026-06-25,2020-07-27T12:00:00Z
476,Sanchez,Ella,3.60,2026-06-26,2021-08-28T12:00:00Z
477,Clark,Jackson,3.70,2026-06-27,2022-09-01T12:00:00Z
478,Ramirez,Avery,3.80,2026-06-28,2023-10-02T12:00:00Z
479,Lewis,Mateo,3.90,2026-06-29,2024-11-03T12:00:00Z
480,Robinson,Sofia,4.00,2026-06-30,2025-12-04T12:00:00Z
481,Walker,Daniel,2.10,2026-06-01,2020-01-05T12:00:00Z
482,Young,Camila,2.20,2026-06-02,2021-02-06T12:00:00Z
483,Allen,Michael,2.30,2026-06-03,2022-03-07T12:00:00Z
484,King,Aria,2.40,2026-06-04,2023-04-08T12:00:00Z
485,Wright,Mason,2.50,2026-06-05,2024-05-09T12:00:00Z
486,Scott,Scarlett,2.60,2026-06-06,2025-06-10T12:00:00Z
487,Torres,Sebastian,2.70,2026-06-07,2020-07-11T12:00:00Z
488,Nguyen,Victoria,2.80,2026-06-08,2021-08-12T12:00:00Z
489,Hill,Ethan,2.90,2026-06-09,2022-09-13T12:00:00Z
490,Flores,Madison,3.00,2026-06-10,2023-10-14T12:00:00Z
491,Green,Logan,3.10,2026-06-11,2024-11-15T12:00:00Z
492,Adams,Luna,3.20,2026-06-12,2025-12-16T12:00:00Z
493,Nelson,Owen,3.30,2026-06-13,2020-01-17T12:00:00Z
494,Baker,Grace,3.40,2026-06-14,2021-02-18T12:00:00Z
495,Hall,Samuel,3.50,2026-06-15,2022-03-19T12:00:00Z
496,Rivera,Chloe,3.60,2026-06-16,2023-04-20T12:00:00Z
497,Campbell,Jacob,3.70,2026-06-17,2024-05-21T12:00:00Z
498,Mitchell,Penelope,3.80,2026-06-18,2025-06-22T12:00:00Z
499,Carter,Asher,3.90,2026-06-19,2020-07-23T12:00:00Z
500,Roberts,Layla,4.00,2026-06-20,2021-08-24T12:00:00Z
501,Smith,Noah,2.10,2026-06-21,2022-09-25T12:00:00Z
502,Johnson,Olivia,2.20,2026-06-22,2023-10-26T12:00:00Z
503,Williams,Liam,2.30,2026-06-23,2024-11-27T12:00:00Z
504,Brown,Emma,2.40,2026-06-24,2025-12-28T12:00:00Z
505,Jones,Oliver,2.50,2026-06-25,2020-01-01T12:00:00Z
506,Garcia,Ava,2.60,2026-06-26,2021-02-02T12:00:00Z
507,Miller,Elijah,2.70,2026-06-27,2022-03-03T12:00:00Z
508,Davis,Sophia,2.80,2026-06-28,2023-04-04T12:00:00Z
509,Rodriguez,James,2.90,2026-06-29,2024-05-05T12:00:00Z
510,Martinez,Isabella,3.00,2026-06-30,2025-06-06T12:00:00Z
511,Hernandez,William,3.10,2026-06-01,2020-07-07T12:00:00Z
512,Lopez,Mia,3.20,2026-06-02,2021-08-08T12:00:00Z
513,Gonzalez,Benjamin,3.30,2026-06-03,2022-09-09T12:00:00Z
514,Wilson,Charlotte,3.40,2026-06-04,2023-10-10T12:00:00Z
515,Anderson,Lucas,3.50,2026-06-05,2024-11-11T12:00:00Z
516,Thomas,Amelia,3.60,2026-06-06,2025-12-12T12:00:00Z
517,Taylor,Henry,3.70,2026-06-07,2020-01-13T12:00:00Z
518,Moore,Harper,3.80,2026-06-08,2021-02-14T12:00:00Z
519,Jackson,Theodore,3.90,2026-06-09,2022-03-15T12:00:00Z
520,Martin,Evelyn,4.00,2026-06-10,2023-04-16T12:00:00Z
521,Lee,Jack,2.10,2026-06-11,2024-05-17T12:00:00Z
522,Perez,Abigail,2.20,2026-06-12,2025-06-18T12:00:00Z
523,Thompson,Levi,2.30,2026-06-13,2020-07-19T12:00:00Z
524,White,Emily,2.40,2026-06-14,2021-08-20T12:00:00Z
525,Harris,Alexander,2.50,2026-06-15,2022-09-21T12:00:00Z
526,Sanchez,Ella,2.60,2026-06-16,2023-10-22T12:00:00Z
527,Clark,Jackson,2.70,2026-06-17,2024-11-23T12:00:00Z
528,Ramirez,Avery,2.80,2026-06-18,2025-12-24T12:00:00Z
529,Lewis,Mateo,2.90,2026-06-19,2020-01-25T12:00:00Z
530,Robinson,Sofia,3.00,2026-06-20,2021-02-26T12:00:00Z
531,Walker,Daniel,3.10,2026-06-21,2022-03-27T12:00:00Z
532,Young,Camila,3.20,2026-06-22,2023-04-28T12:00:00Z
533,Allen,Michael,3.30,2026-06-23,2024-05-01T12:00:00Z
534,King,Aria,3.40,2026-06-24,2025-06-02T12:00:00Z
535,Wright,Mason,3.50,2026-06-25,2020-07-03T12:00:00Z
536,Scott,Scarlett,3.60,2026-06-26,2021-08-04T12:00:00Z
537,Torres,Sebastian,3.70,2026-06-27,2022-09-05T12:00:00Z
538,Nguyen,Victoria,3.80,2026-06-28,2023-10-06T12:00:00Z
539,Hill,Ethan,3.90,2026-06-29,2024-11-07T12:00:00Z
540,Flores,Madison,4.00,2026-06-30,2025-12-08T12:00:00Z
541,Green,Logan,2.10,2026-06-01,2020-01-09T12:00:00Z
542,Adams,Luna,2.20,2026-06-02,2021-02-10T12:00:00Z
543,Nelson,Owen,2.30,2026-06-03,2022-03-11T12:00:00Z
544,Baker,Grace,2.40,2026-06-04,2023-04-12T12:00:00Z
545,Hall,Samuel,2.50,2026-06-05,2024-05-13T12:00:00Z
546,Rivera,Chloe,2.60,2026-06-06,2025-06-14T12:00:00Z
547,Campbell,Jacob,2.70,2026-06-07,2020-07-15T12:00:00Z
548,Mitchell,Penelope,2.80,2026-06-08,2021-08-16T12:00:00Z
549,Carter,Asher,2.90,2026-06-09,2022-09-17T12:00:00Z
550,Roberts,Layla,3.00,2026-06-10,2023-10-18T12:00:00Z
551,Smith,Noah,3.10,2026-06-11,2024-11-19T12:00:00Z
552,Johnson,Olivia,3.20,2026-06-12,2025-12-20T12:00:00Z
553,Williams,Liam,3.30,2026-06-13,2020-01-21T12:00:00Z
554,Brown,Emma,3.40,2026-06-14,2021-02-22T12:00:00Z
555,Jones,Oliver,3.50,2026-06-15,2022-03-23T12:00:00Z
556,Garcia,Ava,3.60,2026-06-16,2023-04-24T12:00:00Z
557,Miller,Elijah,3.70,2026-06-17,2024-05-25T12:00:00Z
558,Davis,Sophia,3.80,2026-06-18,2025-06-26T12:00:00Z
559,Rodriguez,James,3.90,2026-06-19,2020-07-27T12:00:00Z
560,Martinez,Isabella,4.00,2026-06-20,2021-08-28T12:00:00Z
561,Hernandez,William,2.10,2026-06-21,2022-09-01T12:00:00Z
562,Lopez,Mia,2.20,2026-06-22,2023-10-02T12:00:00Z
563,Gonzalez,Benjamin,2.30,2026-06-23,2024-11-03T12:00:00Z
564,Wilson,Charlotte,2.40,2026-06-24,2025-12-04T12:00:00Z
565,Anderson,Lucas,2.50,2026-06-25,2020-01-05T12:00:00Z
566,Thomas,Amelia,2.60,2026-06-26,2021-02-06T12:00:00Z
567,Taylor,Henry,2.70,2026-06-27,2022-03-07T12:00:00Z
568,Moore,Harper,2.80,2026-06-28,2023-04-08T12:00:00Z
569,Jackson,Theodore,2.90,2026-06-29,2024-05-09T12:00:00Z
570,Martin,Evelyn,3.00,2026-06-30,2025-06-10T12:00:00Z
571,Lee,Jack,3.10,2026-06-01,2020-07-11T12:00:00Z
572,Perez,Abigail,3.20,2026-06-02,2021-08-12T12:00:00Z
573,Thompson,Levi,3.30,2026-06-03,2022-09-13T12:00:00Z
574,White,Emily,3.40,2026-06-04,2023-10-14T12:00:00Z
575,Harris,Alexander,3.50,2026-06-05,2024-11-15T12:00:00Z
576,Sanchez,Ella,3.60,2026-06-06,2025-12-16T12:00:00Z
577,Clark,Jackson,3.70,2026-06-07,2020-01-17T12:00:00Z
578,Ramirez,Avery,3.80,2026-06-08,2021-02-18T12:00:00Z
579,Lewis,Mateo,3.90,2026-06-09,2022-03-19T12:00:00Z
580,Robinson,Sofia,4.00,2026-06-10,2023-04-20T12:00:00Z
581,Walker,Daniel,2.10,2026-06-11,2024-05-21T12:00:00Z
582,Young,Camila,2.20,2026-06-12,2025-06-22T12:00:00Z
583,Allen,Michael,2.30,2026-06-13,2020-07-23T12:00:00Z
584,King,Aria,2.40,2026-06-14,2021-08-24T12:00:00Z
585,Wright,Mason,2.50,2026-06-15,2022-09-25T12:00:00Z
586,Scott,Scarlett,2.60,2026-06-16,2023-10-26T12:00:00Z
587,Torres,Sebastian,2.70,2026-06-17,2024-11-27T12:00:00Z
588,Nguyen,Victoria,2.80,2026-06-18,2025-12-28T12:00:00Z
589,Hill,Ethan,2.90,2026-06-19,2020-01-01T12:00:00Z
590,Flores,Madison,3.00,2026-06-20,2021-02-02T12:00:00Z
591,Green,Logan,3.10,2026-06-21,2022-03-03T12:00:00Z
592,Adams,Luna,3.20,2026-06-22,2023-04-04T12:00:00Z
593,Nelson,Owen,3.30,2026-06-23,2024-05-05T12:00:00Z
594,Baker,Grace,3.40,2026-06-24,2025-06-06T12:00:00Z
595,Hall,Samuel,3.50,2026-06-25,2020-07-07T12:00:00Z
596,Rivera,Chloe,3.60,2026-06-26,2021-08-08T12:00:00Z
597,Campbell,Jacob,3.70,2026-06-27,2022-09-09T12:00:00Z
598,Mitchell,Penelope,3.80,2026-06-28,2023-10-10T12:00:00Z
599,Carter,Asher,3.90,2026-06-29,2024-11-11T12:00:00Z
600,Roberts,Layla,4.00,2026-06-30,2025-12-12T12:00:00Z
601,Smith,Noah,2.10,2026-06-01,2020-01-13T12:00:00Z
602,Johnson,Olivia,2.20,2026-06-02,2021-02-14T12:00:00Z
603,Williams,Liam,2.30,2026-06-03,2022-03-15T12:00:00Z
604,Brown,Emma,2.40,2026-06-04,2023-04-16T12:00:00Z
605,Jones,Oliver,2.50,2026-06-05,2024-05-17T12:00:00Z
606,Garcia,Ava,2.60,2026-06-06,2025-06-18T12:00:00Z
607,Miller,Elijah,2.70,2026-06-07,2020-07-19T12:00:00Z
608,Davis,Sophia,2.80,2026-06-08,2021-08-20T12:00:00Z
609,Rodriguez,James,2.90,2026-06-09,2022-09-21T12:00:00Z
610,Martinez,Isabella,3.00,2026-06-10,2023-10-22T12:00:00Z
611,Hernandez,William,3.10,2026-06-11,2024-11-23T12:00:00Z
612,Lopez,Mia,3.20,2026-06-12,2025-12-24T12:00:00Z
613,Gonzalez,Benjamin,3.30,2026-06-13,2020-01-25T12:00:00Z
614,Wilson,Charlotte,3.40,2026-06-14,2021-02-26T12:00:00Z
615,Anderson,Lucas,3.50,2026-06-15,2022-03-27T12:00:00Z
616,Thomas,Amelia,3.60,2026-06-16,2023-04-28T12:00:00Z
617,Taylor,Henry,3.70,2026-06-17,2024-05-01T12:00:00Z
618,Moore,Harper,3.80,2026-06-18,2025-06-02T12:00:00Z
619,Jackson,Theodore,3.90,2026-06-19,2020-07-03T12:00:00Z
620,Martin,Evelyn,4.00,2026-06-20,2021-08-04T12:00:00Z
621,Lee,Jack,2.10,2026-06-21,2022-09-05T12:00:00Z
622,Perez,Abigail,2.20,2026-06-22,2023-10-06T12:00:00Z
623,Thompson,Levi,2.30,2026-06-23,2024-11-07T12:00:00Z
624,White,Emily,2.40,2026-06-24,2025-12-08T12:00:00Z
625,Harris,Alexander,2.50,2026-06-25,2020-01-09T12:00:00Z
626,Sanchez,Ella,2.60,2026-06-26,2021-02-10T12:00:00Z
627,Clark,Jackson,2.70,2026-06-27,2022-03-11T12:00:00Z
628,Ramirez,Avery,2.80,2026-06-28,2023-04-12T12:00:00Z
629,Lewis,Mateo,2.90,2026-06-29,2024-05-13T12:00:00Z
630,Robinson,Sofia,3.00,2026-06-30,2025-06-14T12:00:00Z
631,Walker,Daniel,3.10,2026-06-01,2020-07-15T12:00:00Z
632,Young,Camila,3.20,2026-06-02,2021-08-16T12:00:00Z
633,Allen,Michael,3.30,2026-06-03,2022-09-17T12:00:00Z
634,King,Aria,3.40,2026-06-04,2023-10-18T12:00:00Z
635,Wright,Mason,3.50,2026-06-05,2024-11-19T12:00:00Z
636,Scott,Scarlett,3.60,2026-06-06,2025-12-20T12:00:00Z
637,Torres,Sebastian,3.70,2026-06-07,2020-01-21T12:00:00Z
638,Nguyen,Victoria,3.80,2026-06-08,2021-02-22T12:00:00Z
639,Hill,Ethan,3.90,2026-06-09,2022-03-23T12:00:00Z
640,Flores,Madison,4.00,2026-06-10,2023-04-24T12:00:00Z
641,Green,Logan,2.10,2026-06-11,2024-05-25T12:00:00Z
642,Adams,Luna,2.20,2026-06-12,2025-06-26T12:00:00Z
643,Nelson,Owen,2.30,2026-06-13,2020-07-27T12:00:00Z
644,Baker,Grace,2.40,2026-06-14,2021-08-28T12:00:00Z
645,Hall,Samuel,2.50,2026-06-15,2022-09-01T12:00:00Z
646,Rivera,Chloe,2.60,2026-06-16,2023-10-02T12:00:00Z
647,Campbell,Jacob,2.70,2026-06-17,2024-11-03T12:00:00Z
648,Mitchell,Penelope,2.80,2026-06-18,2025-12-04T12:00:00Z
649,Carter,Asher,2.90,2026-06-19,2020-01-05T12:00:00Z
650,Roberts,Layla,3.00,2026-06-20,2021-02-06T12:00:00Z
651,Smith,Noah,3.10,2026-06-21,2022-03-07T12:00:00Z
652,Johnson,Olivia,3.20,2026-06-22,2023-04-08T12:00:00Z
653,Williams,Liam,3.30,2026-06-23,2024-05-09T12:00:00Z
654,Brown,Emma,3.40,2026-06-24,2025-06-10T12:00:00Z
655,Jones,Oliver,3.50,2026-06-25,2020-07-11T12:00:00Z
656,Garcia,Ava,3.60,2026-06-26,2021-08-12T12:00:00Z
657,Miller,Elijah,3.70,2026-06-27,2022-09-13T12:00:00Z
658,Davis,Sophia,3.80,2026-06-28,2023-10-14T12:00:00Z
659,Rodriguez,James,3.90,2026-06-29,2024-11-15T12:00:00Z
660,Martinez,Isabella,4.00,2026-06-30,2025-12-16T12:00:00Z
661,Hernandez,William,2.10,2026-06-01,2020-01-17T12:00:00Z
662,Lopez,Mia,2.20,2026-06-02,2021-02-18T12:00:00Z
663,Gonzalez,Benjamin,2.30,2026-06-03,2022-03-19T12:00:00Z
664,Wilson,Charlotte,2.40,2026-06-04,2023-04-20T12:00:00Z
665,Anderson,Lucas,2.50,2026-06-05,2024-05-21T12:00:00Z
666,Thomas,Amelia,2.60,2026-06-06,2025-06-22T12:00:00Z
667,Taylor,Henry,2.70,2026-06-07,2020-07-23T12:00:00Z
668,Moore,Harper,2.80,2026-06-08,2021-08-24T12:00:00Z
669,Jackson,Theodore,2.90,2026-06-09,2022-09-25T12:00:00Z
670,Martin,Evelyn,3.00,2026-06-10,2023-10-26T12:00:00Z
671,Lee,Jack,3.10,2026-06-11,2024-11-27T12:00:00Z
672,Perez,Abigail,3.20,2026-06-12,2025-12-28T12:00:00Z
673,Thompson,Levi,3.30,2026-06-13,2020-01-01T12:00:00Z
674,White,Emily,3.40,2026-06-14,2021-02-02T12:00:00Z
675,Harris,Alexander,3.50,2026-06-15,2022-03-03T12:00:00Z
676,Sanchez,Ella,3.60,2026-06-16,2023-04-04T12:00:00Z
677,Clark,Jackson,3.70,2026-06-17,2024-05-05T12:00:00Z
678,Ramirez,Avery,3.80,2026-06-18,2025-06-06T12:00:00Z
679,Lewis,Mateo,3.90,2026-06-19,2020-07-07T12:00:00Z
680,Robinson,Sofia,4.00,2026-06-20,2021-08-08T12:00:00Z
681,Walker,Daniel,2.10,2026-06-21,2022-09-09T12:00:00Z
682,Young,Camila,2.20,2026-06-22,2023-10-10T12:00:00Z
683,Allen,Michael,2.30,2026-06-23,2024-11-11T12:00:00Z
684,King,Aria,2.40,2026-06-24,2025-12-12T12:00:00Z
685,Wright,Mason,2.50,2026-06-25,2020-01-13T12:00:00Z
686,Scott,Scarlett,2.60,2026-06-26,2021-02-14T12:00:00Z
687,Torres,Sebastian,2.70,2026-06-27,2022-03-15T12:00:00Z
688,Nguyen,Victoria,2.80,2026-06-28,2023-04-16T12:00:00Z
689,Hill,Ethan,2.90,2026-06-29,2024-05-17T12:00:00Z
690,Flores,Madison,3.00,2026-06-30,2025-06-18T12:00:00Z
691,Green,Logan,3.10,2026-06-01,2020-07-19T12:00:00Z
692,Adams,Luna,3.20,2026-06-02,2021-08-20T12:00:00Z
693,Nelson,Owen,3.30,2026-06-03,2022-09-21T12:00:00Z
694,Baker,Grace,3.40,2026-06-04,2023-10-22T12:00:00Z
695,Hall,Samuel,3.50,2026-06-05,2024-11-23T12:00:00Z
696,Rivera,Chloe,3.60,2026-06-06,2025-12-24T12:00:00Z
697,Campbell,Jacob,3.70,2026-06-07,2020-01-25T12:00:00Z
698,Mitchell,Penelope,3.80,2026-06-08,2021-02-26T12:00:00Z
699,Carter,Asher,3.90,2026-06-09,2022-03-27T12:00:00Z
700,Roberts,Layla,4.00,2026-06-10,2023-04-28T12:00:00Z
701,Smith,Noah,2.10,2026-06-11,2024-05-01T12:00:00Z
702,Johnson,Olivia,2.20,2026-06-12,2025-06-02T12:00:00Z
703,Williams,Liam,2.30,2026-06-13,2020-07-03T12:00:00Z
704,Brown,Emma,2.40,2026-06-14,2021-08-04T12:00:00Z
705,Jones,Oliver,2.50,2026-06-15,2022-09-05T12:00:00Z
706,Garcia,Ava,2.60,2026-06-16,2023-10-06T12:00:00Z
707,Miller,Elijah,2.70,2026-06-17,2024-11-07T12:00:00Z
708,Davis,Sophia,2.80,2026-06-18,2025-12-08T12:00:00Z
709,Rodriguez,James,2.90,2026-06-19,2020-01-09T12:00:00Z
710,Martinez,Isabella,3.00,2026-06-20,2021-02-10T12:00:00Z
711,Hernandez,William,3.10,2026-06-21,2022-03-11T12:00:00Z
712,Lopez,Mia,3.20,2026-06-22,2023-04-12T12:00:00Z
713,Gonzalez,Benjamin,3.30,2026-06-23,2024-05-13T12:00:00Z
714,Wilson,Charlotte,3.40,2026-06-24,2025-06-14T12:00:00Z
715,Anderson,Lucas,3.50,2026-06-25,2020-07-15T12:00:00Z
716,Thomas,Amelia,3.60,2026-06-26,2021-08-16T12:00:00Z
717,Taylor,Henry,3.70,2026-06-27,2022-09-17T12:00:00Z
718,Moore,Harper,3.80,2026-06-28,2023-10-18T12:00:00Z
719,Jackson,Theodore,3.90,2026-06-29,2024-11-19T12:00:00Z
720,Martin,Evelyn,4.00,2026-06-30,2025-12-20T12:00:00Z
721,Lee,Jack,2.10,2026-06-01,2020-01-21T12:00:00Z
722,Perez,Abigail,2.20,2026-06-02,2021-02-22T12:00:00Z
723,Thompson,Levi,2.30,2026-06-03,2022-03-23T12:00:00Z
724,White,Emily,2.40,2026-06-04,2023-04-24T12:00:00Z
725,Harris,Alexander,2.50,2026-06-05,2024-05-25T12:00:00Z
726,Sanchez,Ella,2.60,2026-06-06,2025-06-26T12:00:00Z
727,Clark,Jackson,2.70,2026-06-07,2020-07-27T12:00:00Z
728,Ramirez,Avery,2.80,2026-06-08,2021-08-28T12:00:00Z
729,Lewis,Mateo,2.90,2026-06-09,2022-09-01T12:00:00Z
730,Robinson,Sofia,3.00,2026-06-10,2023-10-02T12:00:00Z
731,Walker,Daniel,3.10,2026-06-11,2024-11-03T12:00:00Z
732,Young,Camila,3.20,2026-06-12,2025-12-04T12:00:00Z
733,Allen,Michael,3.30,2026-06-13,2020-01-05T12:00:00Z
734,King,Aria,3.40,2026-06-14,2021-02-06T12:00:00Z
735,Wright,Mason,3.50,2026-06-15,2022-03-07T12:00:00Z
736,Scott,Scarlett,3.60,2026-06-16,2023-04-08T12:00:00Z
737,Torres,Sebastian,3.70,2026-06-17,2024-05-09T12:00:00Z
738,Nguyen,Victoria,3.80,2026-06-18,2025-06-10T12:00:00Z
739,Hill,Ethan,3.90,2026-06-19,2020-07-11T12:00:00Z
740,Flores,Madison,4.00,2026-06-20,2021-08-12T12:00:00Z
741,Green,Logan,2.10,2026-06-21,2022-09-13T12:00:00Z
742,Adams,Luna,2.20,2026-06-22,2023-10-14T12:00:00Z
743,Nelson,Owen,2.30,2026-06-23,2024-11-15T12:00:00Z
744,Baker,Grace,2.40,2026-06-24,2025-12-16T12:00:00Z
745,Hall,Samuel,2.50,2026-06-25,2020-01-17T12:00:00Z
746,Rivera,Chloe,2.60,2026-06-26,2021-02-18T12:00:00Z
747,Campbell,Jacob,2.70,2026-06-27,2022-03-19T12:00:00Z
748,Mitchell,Penelope,2.80,2026-06-28,2023-04-20T12:00:00Z
749,Carter,Asher,2.90,2026-06-29,2024-05-21T12:00:00Z
750,Roberts,Layla,3.00,2026-06-30,2025-06-22T12:00:00Z
751,Smith,Noah,3.10,2026-06-01,2020-07-23T12:00:00Z
752,Johnson,Olivia,3.20,2026-06-02,2021-08-24T12:00:00Z
